"FID","CODIGO_ACC","FORMULARIO","FECHA_OCUR","HORA_OCURR","ANO_OCURRE","MES_OCURRE","DIA_OCURRE","FECHA_HORA","DIRECCION","CLASE_ACC","LOCALIDAD","CODIGO_VEH","CONDICION","MUERTE_POS","FECHA_POST","GENERO","EDAD","GRUPO ETARIO","UPL","CATEGORÍA"
"1976","12621834","A000968251","43553","14:05:00","2019","MARZO","VIERNES","43553","KR 9-CL 36G ES 02","ATROPELLO","SAN CRISTOBAL","0","PEATON","S","43554","MASCULINO","89","ADULTO MAYOR","San Cristóbal","FATAL"
"2050","12622597","A000968400","43558","22:30:00","2019","ABRIL","MIERCOLES","43558","KR 9-CL 127 2","ATROPELLO","USAQUEN","0","PEATON","S","43559","MASCULINO","19","JUVENTUD","Usaquén","FATAL"
"1713","12625676","A000968654","43571","07:54:00","2019","ABRIL","MARTES","43571","KR 1B-CL 41B S 2","ATROPELLO","SAN CRISTOBAL","0","PEATON","S","43590","MASCULINO","77","ADULTO MAYOR","San Cristóbal","FATAL"
"866","12623015","A000968901","43560","05:50:00","2019","ABRIL","VIERNES","43560","CL 63-KR 81G S 2","CHOQUE","BOSA","2","MOTOCICLISTA"," ","","MASCULINO","23","JUVENTUD","Bosa","FATAL"
"1089","12623019","A000968902","43560","05:35:00","2019","ABRIL","VIERNES","43560","AV AVENIDA BOYACA-KR 4 9","VOLCAMIENTO","CIUDAD BOLIVAR","1","PASAJERO","N","","FEMENINO","30","ADULTEZ","Lucero","FATAL"
"1723","12623861","A000968903","43564","09:03:00","2019","ABRIL","MARTES","43564","AV AVENIDA DE LAS AMERICAS-KR 60 2","VOLCAMIENTO","PUENTE ARANDA","1","MOTOCICLISTA"," ","","MASCULINO","28","JUVENTUD","Puente Aranda","FATAL"
"1966","12625263","A000969036","43570","09:12:00","2019","ABRIL","LUNES","43570","AK 9-CL 113 02","ATROPELLO","USAQUEN","0","PEATON","S","43570","FEMENINO","65","ADULTO MAYOR","Usaquén","FATAL"
"72","12624107","A000969047","43563","11:00:00","2019","ABRIL","LUNES","43563","KR 16-CL 49 2","ATROPELLO","TEUSAQUILLO","0","PEATON","S","43564","MASCULINO","87","ADULTO MAYOR","Teusaquillo","FATAL"
"2420","12624165","A000969128","43565","05:44:00","2019","ABRIL","MIERCOLES","43565","CL 24-KR 68B 2","ATROPELLO","FONTIBON","0","PEATON","S","43565","MASCULINO","32","ADULTEZ","Salitre","FATAL"
"1860","12624871","A000969404","43568","09:05:00","2019","ABRIL","SABADO","43568","KR 16B-CL 60A S 53","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","N","","MASCULINO","4","PRIMERA INFANCIA","Lucero","FATAL"
"1994","12624746","A000969405","43569","00:20:00","2019","ABRIL","DOMINGO","43569","AK 30-CL 10 2","ATROPELLO","LOS MARTIRES","0","PEATON","N","","MASCULINO","19","JUVENTUD","Centro Histórico","FATAL"
"759","12624736","A000969424","43567","20:25:00","2019","ABRIL","VIERNES","43567","CL 62-KR 18M S 2","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","N","","MASCULINO","19","JUVENTUD","Lucero","FATAL"
"758","12624865","A000969476","43568","11:13:00","2019","ABRIL","SABADO","43568","CL 72-KR 68H 02","ATROPELLO","ENGATIVA","0","PEATON","N","","MASCULINO","85","ADULTO MAYOR","Tabora","FATAL"
"1716","12624870","A000969595","43569","22:41:00","2019","ABRIL","DOMINGO","43569","AV AVENIDA CIUDAD DE CALI-KR 91 2","CHOQUE","SUBA","2","PASAJERO","S","43573","FEMENINO","28","JUVENTUD","Rincón de Suba","FATAL"
"666","12628775","A000969664","43587","14:20:00","2019","MAYO","JUEVES","43587","KR 92-CL 8A 2","ATROPELLO","KENNEDY","0","PEATON","S","43590","MASCULINO","19","JUVENTUD","Tintal","FATAL"
"2294","12625772","A000969763","43573","05:06:00","2019","ABRIL","JUEVES","43573","DG 69A-TR 18U S 2","VOLCAMIENTO","CIUDAD BOLIVAR","1","PASAJERO","N","","MASCULINO","31","ADULTEZ","Lucero","FATAL"
"745","12626716","A000969764","43579","05:55:00","2019","ABRIL","MIERCOLES","43579","KR 78-CL 0 70","ATROPELLO","KENNEDY","0","PEATON","N","","FEMENINO","43","ADULTEZ","Kennedy","FATAL"
"730","12626270","A000969937","43577","20:24:00","2019","ABRIL","LUNES","43577","KR 50-CL 8 S 2","ATROPELLO","PUENTE ARANDA","0","PEATON","S","43578","FEMENINO","62","ADULTO MAYOR","Puente Aranda","FATAL"
"1724","12624926","A000969958","43569","03:10:00","2019","ABRIL","DOMINGO","43569","CL 116-KR 1 SE 2","CHOQUE","USME","2","PASAJERO","S","43572","MASCULINO","35","ADULTEZ","Usme - Entrenubes","FATAL"
"1972","12625800","A000970018","43573","06:15:00","2019","ABRIL","JUEVES","43573","KR 62-CL 19 04","ATROPELLO","PUENTE ARANDA","0","PEATON","N","","MASCULINO","23","JUVENTUD","Puente Aranda","FATAL"
"2293","12625976","A000970131","43573","11:10:00","2019","ABRIL","JUEVES","43573","KR 72-CL 22D 2","ATROPELLO","FONTIBON","0","PEATON","S","43606","MASCULINO","79","ADULTO MAYOR","Salitre","FATAL"
"2406","12628461","A000970154","43572","21:19:00","2019","ABRIL","MIERCOLES","43572","AV AVENIDA BOYACA-CL 167 02","CHOQUE","SUBA","2","MOTOCICLISTA","S","43604","MASCULINO","30","ADULTEZ","Britalia","FATAL"
"1975","12625978","A000970173","43572","07:45:00","2019","ABRIL","MIERCOLES","43572","AV AVENIDA CIUDAD DE CALI-CL 6 2","CHOQUE","KENNEDY","2","MOTOCICLISTA","S","43584","MASCULINO","26","JUVENTUD","Tintal","FATAL"
"621","12626509","A000970184","43578","16:40:00","2019","ABRIL","MARTES","43578","KR 87C-CL 71B S 2","CHOQUE","BOSA","1","CICLISTA"," ","","MASCULINO","75","ADULTO MAYOR","Edén","FATAL"
"620","12627161","A000970185","43581","17:30:00","2019","ABRIL","VIERNES","43581","KR 93C-CL 54D S 44","CHOQUE","BOSA","3","CICLISTA"," ","","FEMENINO","55","ADULTEZ","Porvenir","FATAL"
"869","12626806","A000970225","43579","05:40:00","2019","ABRIL","MIERCOLES","43579","CL 78B-KR 114A 2","ATROPELLO","ENGATIVA","0","PEATON","S","43581","FEMENINO","46","ADULTEZ","Engativá","FATAL"
"1973","12630682","A000970314","43598","03:50:00","2019","MAYO","LUNES","43598","AV AVENIDA CENTENARIO-KR 96H 79","ATROPELLO","FONTIBON","0","PEATON","N","","MASCULINO","26","JUVENTUD","Fontibón","FATAL"
"2426","12626593","A000970316","43578","15:00:00","2019","ABRIL","MARTES","43578","AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 74 2","ATROPELLO","KENNEDY","1","MOTOCICLISTA","S","43579","MASCULINO","29","ADULTEZ","Kennedy","FATAL"
"878","12626554","A000970499","43578","09:01:00","2019","ABRIL","MARTES","43578","KR 24-CL 4B 7","ATROPELLO","LOS MARTIRES","0","PEATON","S","43578","MASCULINO","69","ADULTO MAYOR","Centro Histórico","FATAL"
"756","12628110","A000970843","43585","13:30:00","2019","ABRIL","MARTES","43585","KR 13-CL 78 90","CHOQUE","CHAPINERO","2","CICLISTA","S","43633","MASCULINO","43","ADULTEZ","Chapinero","FATAL"
"871","12627458","A000970850","43582","12:50:00","2019","ABRIL","SABADO","43582","CL 6-KR 71D S 2","CAIDA DE OCUPANTE","KENNEDY","1","PASAJERO","S","43587","FEMENINO","61","ADULTO MAYOR","Kennedy","FATAL"
"750","12627640","A000970977","43583","16:20:00","2019","ABRIL","DOMINGO","43583","KR 8-CL 100B E 56","CHOQUE","CHAPINERO","1","CICLISTA"," ","","FEMENINO","46","ADULTEZ","Cerros Orientales","FATAL"
"79","12627313","A000971136","43583","07:00:00","2019","ABRIL","DOMINGO","43583","KR 18-CL 6 2","CHOQUE","LOS MARTIRES","1","MOTOCICLISTA","N","","MASCULINO","24","JUVENTUD","Centro Histórico","FATAL"
"1238","12628869","A000971260","43588","20:15:00","2019","MAYO","VIERNES","43588","CL 44-KR 68B S 2","CHOQUE","KENNEDY","2","CICLISTA"," ","","MASCULINO","22","JUVENTUD","Kennedy","FATAL"
"728","12627729","A000971261","43584","16:40:00","2019","ABRIL","LUNES","43584","KR 28-DG 49 S 02","CHOQUE","TUNJUELITO","2","MOTOCICLISTA"," ","","MASCULINO","33","ADULTEZ","Tunjuelito","FATAL"
"650","12627999","A000971296","43586","03:23:00","2019","MAYO","MIERCOLES","43586","KR 88C-CL 70 S 02","CHOQUE","BOSA","1","PASAJERO","N","","SIN INFORMACION","0","PRIMERA INFANCIA","Edén","FATAL"
"1840","12630264","A000971297","43595","20:07:00","2019","MAYO","VIERNES","43595","CL 54-KR 24 S 25","CHOQUE","TUNJUELITO","2","MOTOCICLISTA"," ","","MASCULINO","33","ADULTEZ","Tunjuelito","FATAL"
"660","12628426","A000971360","43587","20:55:00","2019","MAYO","JUEVES","43587","AC 24-KR 68D 02","CHOQUE","FONTIBON","2","CICLISTA","S","43589","FEMENINO","16","ADOLESCENCIA","Salitre","FATAL"
"1963","12630105","A000971384","43593","14:00:00","2019","MAYO","MIERCOLES","43593","CL 72-KR 72A 02","ATROPELLO","ENGATIVA","0","PEATON","S","43606","MASCULINO","80","ADULTO MAYOR","Tabora","FATAL"
"659","12628390","A000971417","43587","20:15:00","2019","MAYO","JUEVES","43587","AK 30-CL 12 2","CHOQUE","PUENTE ARANDA","2","MOTOCICLISTA","S","43588","MASCULINO","25","JUVENTUD","Puente Aranda","FATAL"
"619","12633478","A000971460","43610","03:00:00","2019","MAYO","SABADO","43610","CL 63-KR 81G S 02","VOLCAMIENTO","BOSA","1","MOTOCICLISTA"," ","","MASCULINO","25","JUVENTUD","Bosa","FATAL"
"1202","12631103","A000971814","43598","18:30:00","2019","MAYO","LUNES","43598","KR 1-CL 91 S 2","ATROPELLO","USME","0","PEATON","S","43598","FEMENINO","19","JUVENTUD","Usme - Entrenubes","FATAL"
"1146","12631235","A000971936","43600","06:40:00","2019","MAYO","MIERCOLES","43600","KR 48-CL 106 2","CHOQUE","SUBA","2","MOTOCICLISTA"," ","","MASCULINO","23","JUVENTUD","Niza","FATAL"
"1728","12630372","A000971940","43595","19:25:00","2019","MAYO","VIERNES","43595","AV AVENIDA PRIMERA DE MAYO-KR 71G 2","CHOQUE","KENNEDY","1","MOTOCICLISTA","S","43649","FEMENINO","27","JUVENTUD","Kennedy","FATAL"
"1719","12630353","A000971954","43595","16:25:00","2019","MAYO","VIERNES","43595","AV AVENIDA BOYACA-CL 39B S 2","ATROPELLO","KENNEDY","0","PEATON","S","43595","MASCULINO","23","JUVENTUD","Kennedy","FATAL"
"2139","12633468","A000972038","43609","15:20:00","2019","MAYO","VIERNES","43609","KR 98A-CL 61A S 02","ATROPELLO","BOSA","0","PEATON","S","43610","FEMENINO","69","ADULTO MAYOR","Porvenir","FATAL"
"2059","12632195","A000972327","43603","23:55:00","2019","MAYO","SABADO","43603","KR 10-CL 3 2","ATROPELLO","SANTA FE","0","PEATON","S","43604","SIN INFORMACION","0","PRIMERA INFANCIA","Centro Histórico","FATAL"
"555","12631305","A000972379","43600","08:10:00","2019","MAYO","MIERCOLES","43600","KR 7-CL 170 2","CHOQUE","USAQUEN","1","CICLISTA","S","43602","MASCULINO","64","ADULTO MAYOR","Toberín","FATAL"
"2171","12630380","A000972436","43597","09:35:00","2019","MAYO","DOMINGO","43597","CL 144-KR 136A 45","CHOQUE","SUBA","2","CICLISTA"," ","","MASCULINO","27","JUVENTUD","Tibabuyes","FATAL"
"1861","12631507","A000972437","43601","15:30:00","2019","MAYO","JUEVES","43601","AK 86-CL 18 02","VOLCAMIENTO","FONTIBON","1","MOTOCICLISTA"," ","","MASCULINO","36","ADULTEZ","Salitre","FATAL"
"1203","12630976","A000972501","43598","05:35:00","2019","MAYO","LUNES","43598","KR 65B-CL 17 2","ATROPELLO","PUENTE ARANDA","0","PEATON","N","","FEMENINO","50","ADULTEZ","Puente Aranda","FATAL"
"1214","12630979","A000972502","43598","10:30:00","2019","MAYO","LUNES","43598","CL 72-KR 76 25","VOLCAMIENTO","ENGATIVA","2","MOTOCICLISTA"," ","","MASCULINO","48","ADULTEZ","Tabora","FATAL"
"2425","12631241","A000972701","43600","05:30:00","2019","MAYO","MIERCOLES","43600","CL 71-KR 79 S 2","CHOQUE","BOSA","2","MOTOCICLISTA"," ","","MASCULINO","35","ADULTEZ","Bosa","FATAL"
"610","12632062","A000972778","43602","13:44:00","2019","MAYO","VIERNES","43602","AV AVENIDA PRIMERA DE MAYO-KR 12B 2","CHOQUE","ANTONIO NARINO","1","CONDUCTOR","S","43602","MASCULINO","25","JUVENTUD","Restrepo","FATAL"
"442","12632531","A000972814","43605","18:10:00","2019","MAYO","LUNES","43605","KR 68-CL 30 S 2","ATROPELLO","PUENTE ARANDA","0","PEATON","S","43619","FEMENINO","61","ADULTO MAYOR","Puente Aranda","FATAL"
"2079","12642800","A000972861","43611","17:05:00","2019","MAYO","DOMINGO","43611","AV AVENIDA DEL SUR-KR 63 45","CHOQUE","TUNJUELITO","1","CONDUCTOR"," ","","MASCULINO","34","ADULTEZ","Arborizadora","FATAL"
"2133","12633240","A000972905","43608","05:00:00","2019","MAYO","JUEVES","43608","CL 62-TR 4 E 2","CHOQUE","CHAPINERO","1","PASAJERO","S","43612","FEMENINO","22","JUVENTUD","Chapinero","FATAL"
"1740","12632038","A000972973","43602","10:15:00","2019","MAYO","VIERNES","43602","AV AVENIDA CARACAS-CL 56 S 2","ATROPELLO","USME","0","PEATON","N","","FEMENINO","63","ADULTO MAYOR","Rafael Uribe","FATAL"
"2060","12632008","A000972974","43602","23:30:00","2019","MAYO","VIERNES","43602","KR 21-CL 64 S 2","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","N","","MASCULINO","45","ADULTEZ","Arborizadora","FATAL"
"2019","12632468","A000973019","43606","07:55:00","2019","MAYO","MARTES","43606","CL 90-KR 87BIS 04","CHOQUE","ENGATIVA","1","MOTOCICLISTA"," ","","MASCULINO","26","JUVENTUD","Tabora","FATAL"
"873","12632018","A000973020","43603","03:30:00","2019","MAYO","SABADO","43603","AV AVENIDA CIUDAD DE CALI-CL 130C 2","ATROPELLO","SUBA","1","MOTOCICLISTA"," ","","MASCULINO","29","ADULTEZ","Rincón de Suba","FATAL"
"2048","12633568","A000973058","43610","22:41:00","2019","MAYO","SABADO","43610","AV AVENIDA BOYACA-CL 37D S 21","CHOQUE","KENNEDY","2","MOTOCICLISTA","S","43610","MASCULINO","27","JUVENTUD","Kennedy","FATAL"
"1734","12635345","A001025117","43619","10:36:00","2019","JUNIO","LUNES","43619","AV AVENIDA BOYACA-CL 71 S 02","CHOQUE","USME","0","PEATON","N","","MASCULINO","46","ADULTEZ","Lucero","FATAL"
"2027","12632212","A001025129","43604","17:35:00","2019","MAYO","DOMINGO","43604","CL 6-KR 5 2","CHOQUE","SANTA FE","2","PASAJERO","N","","FEMENINO","37","ADULTEZ","Centro Histórico","FATAL"
"2028","12632210","A001025129","43604","17:35:00","2019","MAYO","DOMINGO","43604","CL 6-KR 5 2","CHOQUE","SANTA FE","2","MOTOCICLISTA"," ","","MASCULINO","32","ADULTEZ","Centro Histórico","FATAL"
"729","12634459","A001025154","43614","17:52:00","2019","MAYO","MIERCOLES","43614","KR 69F-CL 19 02","CHOQUE","FONTIBON","2","PASAJERO","S","43615","FEMENINO","19","JUVENTUD","Salitre","FATAL"
"2165","12633205","A001025185","43608","02:07:00","2019","MAYO","JUEVES","43608","KR 112A-CL 64D 2","ATROPELLO","ENGATIVA","1","MOTOCICLISTA","S","43608","MASCULINO","25","JUVENTUD","Engativá","FATAL"
"867","12633049","A001025193","43597","14:00:00","2019","MAYO","DOMINGO","43597","KR 19-CL 33 50","CAIDA DE OCUPANTE","TEUSAQUILLO","1","PASAJERO","N","","MASCULINO","95","ADULTO MAYOR","Teusaquillo","FATAL"
"1619","12633363","A001025194","43609","12:10:00","2019","MAYO","VIERNES","43609","AV AVENIDA BOYACA-KR 4 02","CHOQUE","TUNJUELITO","2","CICLISTA"," ","","MASCULINO","37","ADULTEZ","Kennedy","FATAL"
"1862","12633875","A001025244","43612","16:20:00","2019","MAYO","LUNES","43612","AV AVENIDA DEL SUR-KR 63 70","CHOQUE","BOSA","2","CICLISTA"," ","","FEMENINO","40","ADULTEZ","Arborizadora","FATAL"
"1987","12633480","A001025503","43610","00:15:00","2019","MAYO","SABADO","43610","AC 26-KR 68B 31","ATROPELLO","ENGATIVA","0","PEATON","S","43610","MASCULINO","44","ADULTEZ","Salitre","FATAL"
"683","12633691","A001025653","43611","16:04:00","2019","MAYO","DOMINGO","43611","AV AVENIDA PRIMERO DE MAYO-KR 72 2","CHOQUE","KENNEDY","1","MOTOCICLISTA","S","43613","MASCULINO","32","ADULTEZ","Kennedy","FATAL"
"2156","12633484","A001025729","43610","12:20:00","2019","MAYO","SABADO","43610","KR 23-CL 48B S 2","VOLCAMIENTO","TUNJUELITO","1","PASAJERO","N","","FEMENINO","25","JUVENTUD","Tunjuelito","FATAL"
"1727","12635341","A001025730","43616","22:55:00","2019","MAYO","VIERNES","43616","KR 19-CL 17 S 08","ATROPELLO","ANTONIO NARINO","0","PEATON","N","","MASCULINO","58","ADULTEZ","Restrepo","FATAL"
"662","12634497","A001025739","43614","08:20:00","2019","MAYO","MIERCOLES","43614","KR 86A-CL 62 S 02","ATROPELLO","BOSA","0","PEATON","S","43620","MASCULINO","17","ADOLESCENCIA","Edén","FATAL"
"2157","12633523","A001025767","43611","19:12:00","2019","MAYO","DOMINGO","43611","CL 13-KR 106 2","ATROPELLO","FONTIBON","0","PEATON","S","43611","FEMENINO","72","ADULTO MAYOR","Fontibón","FATAL"
"2043","12641308","A001025881","43622","10:30:00","2019","JUNIO","JUEVES","43622","KR 4-CL 91 02","VOLCAMIENTO","CHAPINERO","2","PASAJERO","N","","FEMENINO","23","JUVENTUD","Cerros Orientales","FATAL"
"2428","12647437","A001025883","43675","15:30:00","2019","JULIO","LUNES","43675","KR 10-CL 22 2","ATROPELLO","SANTA FE","0","PEATON","S","43694","FEMENINO","49","ADULTEZ","Centro Histórico","FATAL"
"2025","12636660","A001025944","43623","13:40:00","2019","JUNIO","VIERNES","43623","CL 12A-KR 71C 61","ATROPELLO","KENNEDY","0","PEATON","S","43623","FEMENINO","81","ADULTO MAYOR","Tintal","FATAL"
"2160","12634748","A001026091","43615","17:27:00","2019","MAYO","JUEVES","43615","KR 100-DG 15B 2","ATROPELLO","FONTIBON","0","PEATON","S","43618","FEMENINO","72","ADULTO MAYOR","Fontibón","FATAL"
"1838","12635982","A001026094","43620","22:20:00","2019","JUNIO","MARTES","43620","AK 30-CL 11 2","ATROPELLO","PUENTE ARANDA","0","PEATON","N","","MASCULINO","19","JUVENTUD","Puente Aranda","FATAL"
"2279","12635813","A001026103","43620","22:30:00","2019","JUNIO","MARTES","43620","KR 9-CL 168 2","ATROPELLO","USAQUEN","0","PEATON","N","","FEMENINO","55","ADULTEZ","Toberín","FATAL"
"1847","12635351","A001026205","43618","23:38:00","2019","JUNIO","DOMINGO","43618","KR 86-CL 86 06","ATROPELLO","ENGATIVA","0","PEATON","N","","MASCULINO","32","ADULTEZ","Tabora","FATAL"
"1950","12634971","A001026340","43616","05:50:00","2019","MAYO","VIERNES","43616","KR 19-CL 94 02","CHOQUE","CHAPINERO","1","MOTOCICLISTA"," ","","MASCULINO","28","JUVENTUD","Chapinero","FATAL"
"1848","12635259","A001026378","43617","10:44:00","2019","JUNIO","SABADO","43617","CL 34A-KR 89C S 02","CHOQUE","KENNEDY","2","MOTOCICLISTA","S","43619","MASCULINO","26","JUVENTUD","Patio Bonito","FATAL"
"2161","12635482","A001026405","43618","20:30:00","2019","JUNIO","DOMINGO","43618","CL 27-KR 14H S 2","ATROPELLO","RAFAEL URIBE URIBE","0","PEATON","S","43619","MASCULINO","58","ADULTEZ","Restrepo","FATAL"
"1846","12635347","A001026410","43617","00:20:00","2019","JUNIO","SABADO","43617","CL 80-KR 72 2","CHOQUE","ENGATIVA","1","MOTOCICLISTA"," ","","MASCULINO","28","JUVENTUD","Tabora","FATAL"
"1839","12635987","A001026622","43621","11:30:00","2019","JUNIO","MIERCOLES","43621","CL 62-KR 87C S 13","CHOQUE","BOSA","1","CICLISTA"," ","","MASCULINO","79","ADULTO MAYOR","Edén","FATAL"
"1729","12638164","A001026623","43631","03:31:00","2019","JUNIO","SABADO","43631","KR 94-CL 130D 39","CHOQUE","SUBA","1","CONDUCTOR"," ","","MASCULINO","26","JUVENTUD","Rincón de Suba","FATAL"
"445","12635339","A001026665","43491","19:15:00","2019","ENERO","SABADO","43491","AK 68-CL 18 S 04","ATROPELLO","PUENTE ARANDA","0","PEATON","N","","FEMENINO","85","ADULTO MAYOR","Puente Aranda","FATAL"
"2024","12636569","A001026666","43623","07:07:00","2019","JUNIO","VIERNES","43623","KR 78K-CL 40 S 29","CHOQUE","KENNEDY","2","MOTOCICLISTA"," ","","MASCULINO","21","JUVENTUD","Kennedy","FATAL"
"872","12638545","A001026702","43633","10:48:00","2019","JUNIO","LUNES","43633","CL 44-KR 27 S 2","CHOQUE","RAFAEL URIBE URIBE","2","CICLISTA","S","43649","MASCULINO","65","ADULTO MAYOR","Restrepo","FATAL"
"638","12635531","A001026756","43620","06:35:00","2019","JUNIO","MARTES","43620","DG 48M-KR 5R S 57","ATROPELLO","RAFAEL URIBE URIBE","0","PEATON","N","","FEMENINO","70","ADULTO MAYOR","Rafael Uribe","FATAL"
"826","12636275","A001026757","43622","18:25:00","2019","JUNIO","JUEVES","43622","CL 30B-KR 3B S 2","CAIDA DE OCUPANTE","SAN CRISTOBAL","1","PASAJERO","N","","SIN INFORMACION","0","PRIMERA INFANCIA","San Cristóbal","FATAL"
"519","12636630","A001026896","43625","03:00:00","2019","JUNIO","DOMINGO","43625","AV AVENIDA BOYACA-CL 24 72","VOLCAMIENTO","FONTIBON","1","MOTOCICLISTA"," ","","MASCULINO","34","ADULTEZ","Salitre","FATAL"
"7","12636979","A001027095","43624","12:47:00","2019","JUNIO","SABADO","43624","CL 4B-KR 0 E 49","ATROPELLO","SANTA FE","0","PEATON","S","43627","FEMENINO","67","ADULTO MAYOR","Centro Histórico","FATAL"
"624","12638163","A001027102","43632","05:15:00","2019","JUNIO","DOMINGO","43632","AV AVENIDA CIUDAD DE CALI-DG 73BBIS S 2","CHOQUE","BOSA","2","CICLISTA"," ","","MASCULINO","35","ADULTEZ","Bosa","FATAL"
"626","12639022","A001027103","43635","21:00:00","2019","JUNIO","MIERCOLES","43635","AV AVENIDA CARACAS-CL 60 45","ATROPELLO","CHAPINERO","0","PEATON","N","","MASCULINO","19","JUVENTUD","Chapinero","FATAL"
"1849","12637547","A001027222","43628","12:50:00","2019","JUNIO","MIERCOLES","43628","CL 17-KR 134 2","VOLCAMIENTO","FONTIBON","2","CICLISTA"," ","","SIN INFORMACION","0","PRIMERA INFANCIA","Fontibón","FATAL"
"1082","12639447","A001027223","43637","02:15:00","2019","JUNIO","VIERNES","43637","CL 42A-KR 7A SE 45","CHOQUE","SAN CRISTOBAL","1","PASAJERO","N","","FEMENINO","21","JUVENTUD","San Cristóbal","FATAL"
"2067","12637629","A001027325","43628","17:00:00","2019","JUNIO","MIERCOLES","43628","KR 80-CL 42 S 02","CHOQUE","KENNEDY","2","CICLISTA","S","43628","MASCULINO","38","ADULTEZ","Kennedy","FATAL"
"2286","12637445","A001027332","43627","14:30:00","2019","JUNIO","MARTES","43627","CL 13-KR 60 2","ATROPELLO","PUENTE ARANDA","0","PEATON","S","43628","MASCULINO","19","JUVENTUD","Puente Aranda","FATAL"
"946","12639774","A001027383","43639","17:40:00","2019","JUNIO","DOMINGO","43639","CL 22-KR 1 S 2","CHOQUE","SAN CRISTOBAL","1","MOTOCICLISTA","S","43639","MASCULINO","34","ADULTEZ","San Cristóbal","FATAL"
"629","12647728","A001027606","43633","05:41:00","2019","JUNIO","LUNES","43633","KR 46-CL 13 2","CHOQUE","PUENTE ARANDA","2","CICLISTA","S","43663","FEMENINO","32","ADULTEZ","Puente Aranda","FATAL"
"8","12638191","A001027705","43631","18:10:00","2019","JUNIO","SABADO","43631","AK 68-CL 78 2","VOLCAMIENTO","BARRIOS UNIDOS","2","MOTOCICLISTA"," ","","MASCULINO","28","JUVENTUD","Barrios Unidos","FATAL"
"1991","12638456","A001027706","43597","11:15:00","2019","MAYO","DOMINGO","43597","KR 1-CL 17 2","VOLCAMIENTO","SANTA FE","1","CICLISTA"," ","","MASCULINO","47","ADULTEZ","Centro Histórico","FATAL"
